STATE,month,HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-PRES-NORMAL,HLY-PRES-10PCTL,HLY-PRES-90PCTL,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,HLY-CLOD-PCTSCT,HLY-CLOD-PCTBKN,HLY-CLOD-PCTOVC,HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTSPD,HLY-WIND-1STPCT,HLY-WIND-2NDPCT
Florida,11,67.12870364732387,57.15021007124155,75.72937952870974,57.885027162302386,44.07024354513825,69.69086858328754,1018.7776353759973,1013.4403496859617,1023.6775420132406,5.571740851245206,3.4417950435365037,37.86787029170207,18.60973520249221,13.59394647408666,17.15783064287737,12.770468705749078,67.56881523530488,66.88485900481152,7.854239130434783,12.362548309178743,3.7670954106280194,28.958520531400964,18.51484299516908
Florida,12,62.59369822485207,50.49305917159763,72.98437278106508,54.20855767516491,38.159279729006954,67.81530278718725,1019.9176642335767,1014.0354057535422,1025.0738857878919,3.5608461538461538,5.967142011834319,35.0637653282039,17.14396890278112,12.762146349282682,18.281678288050013,16.74876172156769,62.74201830500416,62.00691492510805,7.7243291064582715,12.808964907107049,2.6806251843114124,24.62728988498968,16.941846063108226
Georgia,1,47.64590782499326,33.81247866319288,61.901644057137716,36.8474972796518,17.33784004352557,56.41901523394995,1020.9938458144923,1012.2828388662182,1029.0810411381935,0.35988680262330425,17.717042493935857,46.007557039510296,8.972698942682246,5.581435726210351,11.632710072342793,27.80480801335559,47.65511425462459,45.463313236749755,6.446753597122302,21.929703237410074,1.8950719424460432,19.66348021582734,14.065710431654677
Georgia,2,51.193219492710206,38.36006590772918,64.16078490113841,39.499030581651006,21.716540075954427,57.55518688786727,1019.769091124822,1011.8453488372093,1027.309990507831,0.6901737567405632,14.49896145396445,44.38996609318096,9.774532211478085,6.2538364937837505,12.67099083260078,26.911679015446442,51.196372176693984,49.53447620951619,6.662225548902196,20.73573852295409,1.7438522954091817,18.730109780439122,13.871526946107785
Georgia,3,57.72291218637992,45.11387992831541,69.31763440860216,44.38333333333333,27.036971326164874,60.04344086021506,1018.403267420958,1010.2880511790208,1026.0344400972826,1.9290412186379926,9.20660394265233,46.7648220530755,11.345937049989713,7.089765480353837,13.03320304464102,21.766190084344785,57.72291218637992,56.83232974910395,6.908673835125447,19.972974910394264,1.5991308243727598,17.95284946236559,13.91263440860215
Georgia,4,64.84478703703704,54.383287037037036,74.03551851851851,51.89926851851852,37.385046296296295,64.20094444444445,1016.8757374550996,1010.098182213998,1023.3462936758464,4.26562037037037,4.4200740740740745,48.12833835602203,13.090200561155564,8.179590564273093,13.888953548789358,16.71132702899304,64.85211111111111,64.62299074074075,6.523064814814815,21.524009259259262,1.6114166666666665,17.43465740740741,13.976342592592593
Georgia,5,72.3823476702509,63.90229390681004,79.425770609319,60.28309139784947,49.143620071684595,68.82086917562724,1016.3072638193631,1010.8228458834806,1021.8795398871019,8.693378136200716,1.3100896057347673,45.058100384495475,15.838356022030553,10.689784890366829,15.513748311337423,12.899501195053517,72.88048387096775,72.35333333333332,5.873243727598566,23.271738351254477,1.3331989247311828,17.631048387096776,13.658458781362008
Georgia,6,78.19315740740741,71.79393518518519,83.93762037037037,67.81574074074074,60.91400925925927,73.00344444444444,1015.8327848529246,1011.3187535219205,1020.258537135129,13.303425925925925,0.10649074074074073,41.15842519685039,16.727536557930257,11.923599550056244,17.95966254218223,12.23089988751406,80.4628425925926,78.18660185185185,5.3440462962962965,24.782564814814815,1.3515000000000001,18.262796296296298,13.775870370370372
Georgia,7,80.55930107526882,75.0717652329749,85.52070788530466,70.8391935483871,66.33499103942653,74.55033154121864,1016.5624378109453,1012.6264222366427,1020.2192948301968,15.56962365591398,0.00825268817204301,41.98668083202863,16.961954819950794,12.965757101319614,18.246712144934015,9.838984567210915,84.17996415770608,80.55224910394266,5.044444444444444,26.018566308243727,1.8200358422939067,20.406290322580645,14.687222222222221
Georgia,8,79.74276881720431,74.23753584229391,84.67774193548387,70.59009856630824,65.46132616487455,74.66190860215055,1016.2119796734784,1012.1617688398745,1020.3098280895232,14.76879928315412,0.023575268817204304,42.07112757582774,16.300439916647374,12.359446631164621,17.741224820560316,11.527946283862006,83.13949820788531,79.73586021505378,4.865851254480286,28.02599462365591,1.3152956989247313,18.141353046594983,13.334991039426523
Georgia,9,75.24336791404222,67.92197110040755,81.37470359392368,65.61986288678897,56.57426347971096,72.46553640911618,1016.4137070963469,1011.7569473568038,1020.8846374572342,10.791487587995553,0.5439514635050019,43.045944450592,15.651067832245216,10.947017815646783,15.662509682416731,14.693061856810889,76.85538261997407,75.23669631276636,5.3582306623436775,26.85138490041686,2.2330060213061604,21.918527095877725,14.93893469198703
Georgia,10,65.81895161290322,55.47938172043011,74.98698924731183,55.986594982078856,42.1328046594982,67.82116487455197,1017.8289364420312,1011.4680293835835,1023.8130416267431,4.855259856630825,4.036666666666666,50.92214098646879,11.667448712352684,7.6147315582714965,11.945187690964646,17.84949803579223,66.04650537634409,65.68855297389433,5.425860832137733,28.26770086083214,1.9466822094691536,20.690853658536586,14.073798421807748
Georgia,11,55.88073148148148,43.74789814814815,68.1806388888889,45.65158333333333,29.39987037037037,62.15974074074074,1020.3985687548167,1013.2134977430363,1026.8894308048,1.501388888888889,10.621583333333334,52.42285329442138,10.214457290380516,6.359568975193624,11.412504209226626,19.591177460994498,55.88076851851852,55.09583603820829,5.569605116796441,27.76717649239896,1.6232665925101963,19.085530218761587,13.720800889877642
Georgia,12,49.865678080345106,36.847919475150526,63.76395254785656,40.55298007246377,23.175942028985506,58.6863768115942,1020.875622956365,1013.1411658586086,1027.9453827940015,0.5482789610856474,15.68438033611935,46.67746459316856,9.213149125242989,5.890780338794779,11.44589003054707,26.770924743126912,49.857016034061054,48.155248718179365,5.984066181098821,24.127506519197915,1.5330905494110243,18.57387824835896,13.885693732578005
Hawaii,1,72.12846382104543,67.85307007532526,75.92143346267974,62.93581470384881,56.86457709149573,68.17621571790734,1016.0688172043012,1011.6807526881719,1019.9088709677419,7.351746176671993,0.22250627710568366,21.691184249191892,23.996414928004704,18.94272700558331,19.751395827211283,15.61633852483103,72.65369900898826,72.16048275862069,8.922912926391382,10.249102333931777,4.165462298025134,34.864721723518855,18.57044434470377
Hawaii,2,71.9877791718946,67.84996235884566,75.61829360100377,62.50188055908513,55.97916137229987,68.01036848792884,1016.746875,1012.2825,1020.8819047619048,7.181606022584693,0.1915683814303639,18.38035714285714,22.88255208333333,20.01551339285714,20.380505952380954,18.34222470238095,72.4715120711563,71.99600100603621,9.56778273809524,8.335094246031748,5.383060515873016,38.00845734126984,18.93978174603175
Hawaii,3,72.5415770609319,68.56877240143369,75.93911290322579,63.15060483870969,57.49009856630824,68.01807795698923,1017.6433602150537,1013.7891935483872,1021.139435483871,7.657930107526882,0.11353046594982077,15.778790726817041,21.920802005012536,20.87615914786967,21.952913533834586,19.471522556390976,73.05902777777777,72.530958781362,10.189112903225805,7.5835349462365595,7.1315636200716845,44.15237455197133,19.157952508960573
Hawaii,4,73.9817361111111,70.41847222222223,77.03944444444446,64.24967592592591,59.917754629629634,68.44111111111111,1018.2292222222221,1015.2154166666668,1020.9204722222223,9.027916666666666,0.04289351851851852,13.243603767851717,22.803220905499845,23.155606198723795,23.344211485870552,17.452810695837133,74.69148148148149,73.97601851851853,10.774745370370368,5.7425,8.805694444444445,53.450717592592596,20.086944444444445
Hawaii,5,75.57356630824373,72.22634408602151,78.4766129032258,65.52479838709678,61.64370519713262,69.50880376344087,1017.5061290322581,1014.808682795699,1019.8518279569892,10.591241039426524,0.015031362007168462,14.454407294832826,24.553313069908814,24.876534954407294,21.978996960486324,14.136170212765958,76.60071684587813,75.57240143369175,10.149260752688173,6.22016129032258,8.276075268817204,52.82954749103942,19.943234767025093
Hawaii,6,77.39550925925926,74.78840277777779,79.80960648148148,67.02099537037037,63.81777777777779,70.26442129629629,1017.3056111111111,1015.2672222222221,1019.2595,12.396875,0.00041666666666666675,13.486021505376343,26.50731780167264,27.48458781362007,22.204749103942653,10.317144563918758,78.83206018518518,77.39483796296297,11.322685185185184,3.6123842592592594,10.389976851851852,64.11372685185185,21.312013888888888
Hawaii,7,78.38971774193548,75.71276881720429,80.94495967741936,68.24171146953405,64.73140681003584,71.77515681003585,1016.7352419354839,1014.8493817204301,1018.5081720430109,13.390143369175627,0.0,12.769693251533742,25.05521472392638,29.042944785276074,22.523404907975458,10.607944785276073,80.29690860215052,78.37853942652329,11.634341397849461,3.1722222222222225,10.74899193548387,65.8733422939068,20.494466845878136
Hawaii,8,79.03514784946238,76.42650089605735,81.60392025089607,68.80443548387096,65.19982078853046,72.44177867383512,1016.1579569892475,1014.0631182795698,1018.1362634408603,14.035394265232974,0.0,12.444620077648365,26.125013865779252,28.662506932889627,22.113117027176926,10.652495840266223,81.26834677419356,79.03113799283155,11.340120967741935,3.7722446236559137,10.368167562724015,64.8551523297491,19.769242831541217
Hawaii,9,78.82898148148148,75.98379629629629,81.59877314814815,68.61011808288956,64.92998379254456,72.40727020143552,1015.3830833333335,1012.9964166666666,1017.5066944444445,13.830439814814815,0.00020833333333333335,14.30206527281999,25.28465068842427,27.578480367159614,21.66687914329424,11.166369199388066,81.05623987034036,78.82826388888888,10.117754629629628,5.600069444444445,8.700439814814814,57.997662037037045,19.7093287037037
Hawaii,10,77.79485161870504,74.66760341726619,80.69035521582732,68.21670051907019,64.3964116452268,72.02748815165877,1015.3551612903226,1012.4946774193548,1017.9827956989247,12.797571942446043,0.0010566546762589928,15.42234706616729,24.149013732833957,26.129363295880147,21.901373283395756,12.399575530586768,79.70374633265628,77.79882909254673,9.563239247311829,7.37206541218638,7.5882168458781365,50.92948028673835,19.431205197132616
Hawaii,11,75.67656068693432,72.15193780459504,78.85483870967742,66.64305717619604,62.27460910151692,70.76956826137689,1016.138361111111,1013.0290277777777,1018.9180833333334,10.69385008122534,0.014156416802042238,15.829888983774552,23.733077142043832,23.89424992883575,21.713777398235127,14.826558497011101,76.9151925320887,75.69435502682529,9.864560185185185,7.485601851851852,7.591805555555555,48.886550925925924,18.847569444444446
Hawaii,12,73.51031390134528,69.53121076233185,76.94273542600897,64.63124719605203,59.65098698968146,69.10026917900404,1016.5612096774194,1012.6495967741936,1020.0118279569892,8.60542600896861,0.09248878923766816,18.743839712918657,23.591447368421058,21.47446172248804,21.420663875598084,14.7690490430622,74.24392104082548,73.50915208613728,9.520049283154123,8.916689068100357,6.414404121863799,42.78772401433692,18.886783154121865
Idaho,1,30.947076612903224,19.29371639784946,41.36683467741936,24.672149344096873,12.831416078035655,34.5681802892701,1022.7668911335579,1010.2126823793491,1033.887467265245,0.0,34.05315860215054,31.806147021546266,7.699746514575413,5.88212927756654,11.383079847908744,43.223764258555136,30.952875882946522,25.22147177419355,7.655645161290323,19.547681451612902,3.3306115591397853,27.417069892473123,17.363138440860215
Idaho,2,35.27637648809524,24.88883928571429,45.239769345238095,26.28764880952381,15.675558035714284,36.091071428571425,1019.8192176870749,1008.8455357142858,1030.4544217687073,0.0,29.724851190476187,36.007396149949344,9.831712259371834,7.186474164133739,14.503647416413374,32.47066869300912,35.27637648809524,29.94981398809524,8.21968005952381,16.279575892857142,3.1264136904761903,29.38095238095238,17.806770833333335
Idaho,3,42.872983870967744,33.35614919354838,52.72852822580644,29.13010752688172,19.270631720430107,38.67039650537634,1016.8593423019431,1007.1603886397608,1026.0063901345293,0.06165994623655914,22.18978494623656,39.931270491803275,11.05266393442623,8.181434426229508,16.237704918032787,24.597745901639342,42.872983870967744,39.02933467741936,8.757426075268818,13.586592741935483,3.4635416666666665,31.76619623655914,18.830913978494625
Idaho,4,49.49652777777778,39.7034375,60.08034722222222,31.992951388888887,21.79284722222222,41.75541666666667,1014.9252798147435,1006.6692782709379,1023.2893477421845,0.521875,16.02798611111111,42.22235514018692,11.746990654205607,8.39992523364486,16.23596261682243,21.395401869158878,49.49652777777778,46.91298611111111,9.158819444444443,11.734618055555554,4.424340277777778,35.161944444444444,18.574826388888887
Idaho,5,58.42006048387096,47.387331989247315,69.65342741935483,38.02389112903226,27.758736559139784,47.731350806451616,1013.0843259042747,1006.4373401534527,1019.9582754841066,2.435315860215054,9.017372311827959,47.269552349241586,13.14317425083241,8.763411024787274,14.811542730299669,16.012985571587127,58.42006048387096,57.38941532258065,8.457627688172044,12.132190860215054,4.328326612903226,34.869354838709675,17.64593413978495
Idaho,6,66.43343837535014,55.20269607843138,76.97734593837535,41.67706068046299,32.09088039284461,51.04510698000702,1012.4032909498876,1006.7102842183994,1018.2224382946895,5.877205882352941,4.441596638655462,56.26473093302362,13.821138211382113,7.7722028648857915,11.923732094463803,10.21792489353465,66.44721150473518,66.15147368421053,8.236701754385964,11.690421052631578,4.68480701754386,35.47021052631579,18.277368421052632
Idaho,7,75.86135430916553,66.51778385772914,84.45984952120384,43.3593707250342,33.96836525307798,52.716723666210676,1012.5217210270644,1008.1790770298403,1016.8167938931298,12.223974008207932,1.3606019151846787,73.29017111022682,11.893115797851175,5.35300437723836,6.5680063668921616,2.899442896935933,75.86135430916553,75.85672052251633,7.543024054982818,12.412439862542954,4.354501718213058,34.55381443298969,19.222714776632305
Idaho,8,74.25770027624309,65.02651933701657,82.67472375690608,41.474112375043084,31.959772492244056,51.19558772836954,1012.7495627841903,1008.2207415180134,1017.2883875480937,10.995718232044199,1.7349447513812157,72.37132867132867,12.003574203574203,5.671250971250971,6.672610722610722,3.2799533799533793,74.25770027624309,74.23427977839336,7.203426791277257,14.005503634475598,3.814884042921426,33.4871581862236,18.397196261682243
Idaho,9,63.71313412091731,52.821230020847814,73.77473940236274,37.64402362751911,27.186900625434326,48.15740097289785,1014.5887096774194,1008.3165848527349,1020.74007713885,4.6469770674079225,5.93307852675469,67.11961612284068,11.848714011516316,5.8578886756238004,8.758080614203454,6.4158157389635315,63.71313412091731,63.29801601113819,7.029242002781641,16.46123087621697,3.493915159944367,33.0952016689847,17.277190542420026
Idaho,10,50.62463037634409,40.136256720430104,61.04711021505377,33.26969086021505,22.48968413978495,43.54210349462365,1017.9576612903226,1009.2216397849461,1026.7059139784947,0.7700604838709677,15.149260752688171,57.23067641681901,10.94160877513711,6.154625228519196,11.265228519195611,14.409798903107863,50.62463037634409,48.750504032258064,7.256619623655913,18.52100134408602,3.256317204301075,32.257022849462366,17.211155913978494
Idaho,11,38.43590277777778,27.602465277777778,49.36770833333333,28.82079861111111,17.81190972222222,39.350833333333334,1020.6670138888888,1009.6041666666666,1030.9965972222224,0.01611111111111111,26.581354166666664,45.22441687344913,7.712059553349875,5.78650124069479,11.77831265508685,29.499205955334986,38.43590277777778,34.17375,7.6175694444444435,18.930902777777778,3.1125,29.098819444444448,17.01246527777778
Idaho,12,30.614598049108643,19.143491422805248,41.743087790111,24.193280767912235,13.094309221803222,34.779705176551246,1022.3634975711312,1009.4500346981263,1034.6034004163776,0.0,34.38543558694921,35.18009950248756,7.201847903340441,5.842643923240939,10.704051172707889,41.070859985785354,30.699794309221804,24.741779431664412,7.88657876943881,19.069979716024342,3.3764705882352937,27.8368154158215,17.852569303583504
Illinois,1,26.085155316606933,8.938739545997612,40.243130227001195,19.21820489844683,-0.3587066905615292,34.72059438470728,1019.9545922939068,1007.7333333333332,1031.7387544802866,0.000896057347670251,38.91612903225806,35.30283263514861,7.453161779373628,4.583044085378017,8.427049670855775,44.23121883103929,26.085155316606933,17.305675029868578,10.094519115890083,6.569160692951014,3.4526284348865,21.734946236559143,18.185946833930707
Illinois,2,29.74209656084656,14.265128968253968,43.75512566137566,21.55,3.786623677248677,36.32594246031746,1019.3296875,1007.8962549603174,1030.0191964285714,0.012185846560846562,35.27291666666666,35.62308444096951,8.751778733385457,5.209284597341673,9.762685691946832,40.65459343236904,29.74209656084656,21.87048611111111,10.14608134920635,6.89077380952381,2.679050925925926,19.983548280423282,16.903422619047618
Illinois,3,40.30534647550776,27.083975507765828,55.79080047789726,29.685916965352448,14.836066308243726,45.8508512544803,1017.9361335125449,1007.0943324372759,1028.1531362007167,0.23608124253285542,24.93434886499403,35.90790705179926,10.186525738260448,6.4611102146199775,12.001662094561883,35.44134258512183,40.30534647550776,34.95682497013143,10.447744922341698,7.110573476702508,1.4659050179211468,18.032347670250896,15.208198924731184
Illinois,4,51.86066358024691,39.102716049382714,66.0017901234568,38.83128086419753,25.20418209876543,53.79671296296296,1014.6599166859523,1004.8090719740801,1023.8527192779449,1.0090432098765432,14.14936728395062,38.25665329321297,10.148010698762954,6.412888665997993,12.494483450351053,32.687596121698434,51.86066358024691,49.291604938271604,10.623225308641976,7.326095679012346,1.4231327160493827,19.03770061728395,14.692299382716048
Illinois,5,62.383766427718044,50.28100358422939,74.59181600955795,50.09749103942652,36.85231481481481,63.357392473118274,1014.4138461538461,1006.4573690078038,1021.9465997770345,3.4766726403823176,6.093175029868578,41.876546245507846,11.89676565159826,7.912899564970683,13.96930206166068,24.343805560809532,62.40958781362007,61.79068100358423,9.099895459976103,10.03633512544803,1.426642771804062,18.891890681003584,14.936036439665473
Illinois,6,71.96518518518519,62.27893518518518,81.18733024691359,60.02270061728396,49.16759259259259,69.67828703703704,1013.9209942196534,1007.8066820809249,1019.8583352601156,8.36425925925926,1.3975462962962961,43.46474846181687,15.248335142960551,9.735378212088309,14.84160332971408,16.708758595729282,72.6601388888889,71.93787037037038,7.826388888888889,12.986466049382715,1.8806481481481478,20.139567901234567,15.814645061728394
Illinois,7,75.55819892473117,67.47556750298686,83.33763440860216,64.5321833930705,55.121490442054956,72.93388590203107,1015.1013873349742,1010.3573282613561,1019.860483329604,10.982407407407408,0.4195639187574672,44.49133538860944,16.68625669316891,11.464919681973065,14.511309427227,12.845886743469089,77.32610513739546,75.55288231780168,6.938366188769415,15.417861409796894,1.6496565113500594,19.866024492234175,15.081660692951015
Illinois,8,73.41426224611709,65.45301672640383,81.01487455197132,63.32287933094385,54.1700119474313,71.76382915173238,1016.1280913978494,1011.0960125448028,1021.090994623656,9.156645758661886,0.7395609318996414,47.22428093645485,15.84081939799331,10.358612040133778,13.033010033444816,13.543996655518395,74.62529868578255,73.4064366786141,6.480809438470729,17.6773596176822,1.1181152927120668,18.13812724014337,14.452718040621265
Illinois,9,66.30444444444444,55.775617283950616,76.84493827160493,55.46003086419753,44.114367283950614,66.84902777777778,1017.201827012026,1010.7196345975949,1023.3536308973174,5.056666666666667,3.7534567901234572,48.57768513977439,13.716233447768516,8.447425208435508,11.753228706882458,17.50738924309302,66.48274691358024,66.15037037037037,7.169351851851852,16.45168209876543,1.2577006172839507,18.553179012345677,14.459259259259259
Illinois,10,54.10050776583034,42.02467144563919,67.18797789725208,43.1681899641577,30.084901433691755,57.50621266427718,1017.3584639498431,1008.6440438871473,1026.0027765338111,1.2340949820788532,12.134393667861408,47.330908161526665,10.270591242119611,6.36743908672687,10.680064746975635,25.350911569262227,54.10050776583034,52.514575866188764,8.606182795698924,12.070967741935483,2.339351851851852,20.10386798088411,15.283676821983274
Illinois,11,41.56746913580247,28.365354938271604,55.68020061728395,32.443009259259256,17.983688271604937,47.68932098765432,1018.9180873180874,1008.47063987064,1028.7200046200046,0.10671296296296297,23.544506172839505,41.841380640185115,7.945044350173545,4.952448900887004,9.417990744311608,35.84359814886232,41.56746913580247,36.903395061728396,9.743287037037037,8.246651234567901,3.1516203703703702,22.45054012345679,16.67074074074074
Illinois,12,30.929674432497013,15.552165471923535,44.53137694145758,24.088231780167263,6.7847520908004775,38.69438470728794,1019.5215005599105,1008.0993952967525,1029.9641433370662,0.002031063321385902,34.07393966547192,38.118766937669385,6.969196025293587,4.073035230352303,8.05837850045167,42.780803974706416,30.929674432497013,23.585170250896056,9.613993428912783,7.384767025089605,3.2231630824372757,20.896191756272405,17.817906212664276
Indiana,1,28.33021505376344,11.868629032258065,43.07978494623656,21.710564516129033,3.7165591397849465,37.82537634408603,1019.859879032258,1008.1809475806451,1031.0675403225807,0.00018817204301075272,36.67206989247312,27.92016016713092,6.475313370473537,4.482938718662953,8.725069637883008,52.39348885793872,28.33021505376344,20.206935483870964,9.900967741935483,6.941344086021506,3.897956989247312,24.256236559139783,17.924005376344088
Indiana,2,31.485029761904762,16.65669642857143,46.08041666666667,23.460625000000004,7.278035714285714,38.415327380952384,1019.1916294642857,1008.2473586309524,1029.5520461309522,0.014791666666666668,33.53431547619047,30.18008877615726,7.634590995561192,5.322194039315155,10.603043753963222,46.26157260621433,31.485029761904762,24.20660714285714,9.84654761904762,7.519880952380952,3.1151785714285714,21.174374999999998,16.616666666666667
Indiana,3,41.1875,27.494999999999997,57.42583333333333,30.630456989247314,15.930806451612904,47.43680107526882,1018.0700268817202,1007.460248655914,1028.0943212365592,0.25798387096774195,24.07478494623656,33.56875863975671,9.229140171412773,6.591982305778268,12.010505944152612,38.59878352225601,41.1875,36.262392473118275,9.889408602150539,8.157822580645162,1.7367473118279573,17.133494623655913,14.575591397849463
Indiana,4,52.69522222222223,39.476166666666664,66.84983333333334,40.10680555555555,26.485888888888887,55.44030555555555,1015.2338541666667,1005.9303472222222,1024.129548611111,1.0942222222222222,13.398777777777777,36.910322580645165,9.70392961876833,7.066979472140763,12.824310850439883,33.49454545454545,52.69522222222223,50.42172222222223,10.040194444444444,8.573833333333333,1.7114999999999998,17.806972222222225,14.789055555555555
Indiana,5,62.90077956989247,50.71034946236559,74.67895161290323,51.09451612903226,37.84497311827957,63.81193548387097,1015.0764784946235,1007.4919690860215,1022.1489919354839,3.6333333333333333,5.731182795698925,38.227281163006495,11.725054129291681,9.208072997216206,14.639529848437983,26.201237240952672,62.92311827956989,62.38693548387097,8.498440860215053,11.311263440860213,1.6859946236559138,18.543870967741935,14.750510752688172
Indiana,6,72.10136111111112,62.859972222222225,80.74227777777779,60.553138888888896,49.89994444444444,69.65844444444446,1014.5767013888889,1008.6054166666665,1020.1417708333332,8.38025,1.277611111111111,39.20464135021098,14.885955394816154,12.027365883062087,16.035714285714285,17.84529837251356,72.78002777777779,72.07580555555555,7.373055555555555,14.034333333333334,2.089888888888889,21.373472222222222,15.066805555555556
Indiana,7,75.0730376344086,67.35137096774194,82.38846774193547,64.57631720430108,55.05564516129032,72.57290322580644,1015.5231182795699,1010.9676411290321,1020.1550739247311,10.558521505376344,0.48069892473118275,41.026827864133566,16.20915371329879,13.265284974093264,15.452964881980426,14.046344271732872,76.68220430107526,75.06575268817204,6.553198924731183,17.017634408602152,2.1736827956989244,22.631021505376342,15.01190860215054
Indiana,8,73.20024193548386,65.5563440860215,80.50155913978494,63.4630376344086,54.3691935483871,71.63102150537635,1016.469690860215,1011.6421370967741,1021.194623655914,9.00486559139785,0.8010215053763441,42.66872498570612,15.816295025728987,12.56789594053745,14.455603201829616,14.492138364779876,74.37029569892474,73.19255376344086,6.05744623655914,19.57362903225807,1.2625,18.36481182795699,13.710483870967742
Indiana,9,66.48747222222222,56.312694444444446,76.56516666666667,56.02619444444444,44.83441666666668,67.14858333333333,1017.6146527777778,1011.2745486111112,1023.5343055555555,5.131555555555556,3.643777777777778,45.125215457325545,13.372226855713093,10.004614956908535,12.887267167083682,18.61303864331387,66.66002777777777,66.34191666666668,6.614333333333333,18.228388888888894,1.137361111111111,17.420027777777776,13.457694444444444
Indiana,10,54.60505376344086,42.70725806451613,67.40865591397849,44.233602150537635,31.68317204301075,58.34263440860215,1017.9014448924731,1009.2193548387096,1026.0305779569892,1.284704301075269,11.679301075268818,43.06893605292172,10.35917861080485,7.434040793825798,11.856945975744212,27.28023704520397,54.60505376344086,53.19905913978494,7.946155913978495,14.013682795698923,2.3160483870967745,19.51432795698925,15.098064516129034
Indiana,11,42.720888888888894,29.90761111111111,57.05280555555555,33.94991666666667,20.301222222222222,49.28202777777778,1019.5135763888887,1009.5648611111111,1028.6769097222223,0.12658333333333333,22.40988888888889,36.24683706070288,7.800511182108626,5.929297124600638,10.005974440894569,40.016166134185305,42.720888888888894,38.58036111111111,9.061361111111111,10.197527777777779,3.306,21.143055555555556,16.954583333333336
Indiana,12,32.94153225806452,18.828413978494623,46.87604838709678,26.394220430107527,10.651559139784947,41.57241935483871,1019.7123991935482,1008.7446908602151,1029.835483870968,0.0032258064516129032,32.065215053763445,29.52671495526204,6.173370259906263,4.504601619088198,8.390583723902855,51.40507030251384,32.94153225806452,26.241021505376345,9.287849462365593,8.388252688172043,3.5212903225806453,23.06712365591398,17.17997311827957
Iowa,1,20.483333333333334,1.5638824884792626,35.99447004608295,14.317453917050692,-6.029473886328725,30.621870199692783,1020.0374231950846,1007.3481566820278,1032.2024193548386,0.0,44.5167242703533,43.1110016814797,6.965313475858755,3.8151573384578428,6.610088878212828,39.497141484506365,20.483333333333334,9.808448540706603,11.136904761904763,5.206989247311828,3.49815668202765,28.422734254992314,15.64928955453149
Iowa,2,24.53713860544218,6.623065476190476,39.41919642857143,17.666177721088435,-1.5709608843537415,32.86543367346939,1019.5290178571429,1007.6492134353742,1030.7877763605443,0.0044217687074829945,40.46838860544217,43.12977949533984,7.593475789952262,3.9998181404864743,7.478586042282338,37.79890884291885,24.53713860544218,14.832227891156466,11.207312925170067,4.922852891156462,3.0708758503401365,26.41479591836735,15.309417517006803
Iowa,3,36.582277265745006,22.49504608294931,51.766743471582195,27.08855606758833,11.905453149001538,41.87442396313364,1017.8041666666666,1006.190649001536,1028.4542050691243,0.15618279569892474,28.57786098310292,43.164931396287336,8.349192897497984,4.751735270379338,8.48085149313963,35.25157384987893,36.582277265745006,29.78079877112135,11.625192012288787,4.677726574500768,1.7024001536098308,22.212135176651305,16.00149769585253
Iowa,4,49.25373015873016,35.85626984126984,63.12825396825396,36.59583333333333,23.465099206349205,50.471091269841274,1014.2059722222222,1003.5744841269842,1023.7105357142856,0.7490873015873015,16.49813492063492,42.679604449938196,8.589287185826123,5.167346518335394,9.258178821590441,34.30766378244746,49.25373015873016,45.740853174603174,12.069444444444445,4.6605952380952385,1.1820238095238096,18.966051587301585,15.82626984126984
Iowa,5,60.654377880184335,48.75416666666667,72.26705069124424,48.37160138248848,35.4590821812596,61.31198156682027,1013.7354454685099,1005.477361751152,1021.6825460829493,2.756643625192012,7.102265745007681,43.86754939906295,10.940985944184153,6.744917498472194,11.26374006926054,27.182277449582397,60.65504992319509,59.77620967741935,10.712384792626727,5.812960829493088,1.3302995391705068,18.865130568356378,15.964151305683561
Iowa,6,70.58244047619047,61.27089285714284,79.54882936507936,59.368452380952384,49.11323412698413,68.7076388888889,1013.0119784388102,1006.3940107805948,1019.4812737073266,7.2080753968253966,1.6260714285714284,48.537067510548525,13.737552742616034,8.009345991561181,11.489240506329114,18.228924050632912,71.0839880952381,70.53954365079365,9.206210317460318,7.79845238095238,2.4417460317460318,22.31902777777778,16.619781746031745
Iowa,7,73.8488287250384,65.76993087557604,81.879589093702,64.32484639016897,55.29218509984638,72.72307987711213,1014.6665514592935,1009.3541474654379,1019.777534562212,9.544470046082951,0.6924155145929339,52.02539023908319,14.849891325824933,8.96054139498123,10.819739181979845,13.34663110057301,75.4366743471582,73.8427995391705,7.8580837173579114,9.63479262672811,1.928533026113671,21.933851766513058,16.23938172043011
Iowa,8,71.30274577572965,63.19366359447004,79.16804915514592,62.73990015360984,53.714420122887866,71.1808371735791,1015.7660906298003,1010.0926459293395,1021.1072580645163,7.565783410138248,1.2617511520737328,52.80264926848557,14.010003954132069,8.370482404112298,10.302609727164887,14.51385923289838,72.31073348694316,71.28275729646697,7.369546850998465,11.313344854070662,1.7298387096774193,21.83546466973886,16.312154377880184
